,stacja,rok,miesiąc,dzień,temperatura,suma opadów,wilgotność,prędkość wiatru,zachmurzenine
2906,KRAKÓW-OBSERWATORIUM,2021,12,16,6.0,0.0,93.0,3.0,7.7
2907,KRAKÓW-OBSERWATORIUM,2021,12,17,5.0,0.6,71.5,3.3,7.7
2908,KRAKÓW-OBSERWATORIUM,2021,12,18,3.0,1.0,81.3,3.3,8.0
2909,KRAKÓW-OBSERWATORIUM,2021,12,19,4.5,2.7,86.3,4.3,8.0
2910,KRAKÓW-OBSERWATORIUM,2021,12,20,0.9,2.3,85.3,4.7,7.3
2911,KRAKÓW-OBSERWATORIUM,2021,12,21,-2.5,0.2,74.3,1.7,6.0
2912,KRAKÓW-OBSERWATORIUM,2021,12,22,-3.8,0.0,82.3,1.0,4.7
2913,KRAKÓW-OBSERWATORIUM,2021,12,23,-4.2,3.4,80.8,1.0,7.0
2914,KRAKÓW-OBSERWATORIUM,2021,12,24,3.8,3.7,84.0,2.3,7.3
2915,KRAKÓW-OBSERWATORIUM,2021,12,25,-0.8,0.2,78.5,1.0,8.0
2916,KRAKÓW-OBSERWATORIUM,2021,12,26,-8.4,0.1,86.0,1.3,0.7
2917,KRAKÓW-OBSERWATORIUM,2021,12,27,-8.5,0.0,93.5,1.7,8.0
2918,KRAKÓW-OBSERWATORIUM,2021,12,28,-4.3,0.0,87.5,2.3,6.0
2919,KRAKÓW-OBSERWATORIUM,2021,12,29,-1.6,0.6,89.5,0.7,8.0
2920,KRAKÓW-OBSERWATORIUM,2021,12,30,2.2,1.7,94.3,1.7,7.3
2921,KRAKÓW-OBSERWATORIUM,2021,12,31,9.2,2.6,87.8,3.7,7.7
2922,KRAKÓW-OBSERWATORIUM,2022,1,1,10.4,0.6,92.5,3.0,8.0
2923,KRAKÓW-OBSERWATORIUM,2022,1,2,9.2,0.0,86.8,1.7,7.3
2924,KRAKÓW-OBSERWATORIUM,2022,1,3,9.0,1.9,67.3,4.0,6.7
2925,KRAKÓW-OBSERWATORIUM,2022,1,4,8.1,1.5,86.8,1.7,7.3
2926,KRAKÓW-OBSERWATORIUM,2022,1,5,6.4,5.4,88.5,2.7,8.0
2927,KRAKÓW-OBSERWATORIUM,2022,1,6,1.8,1.0,69.0,3.7,7.0
2928,KRAKÓW-OBSERWATORIUM,2022,1,7,-3.1,0.0,72.8,1.0,1.7
2929,KRAKÓW-OBSERWATORIUM,2022,1,8,-3.9,0.0,76.3,0.7,5.3
2930,KRAKÓW-OBSERWATORIUM,2022,1,9,-0.9,0.0,76.8,0.3,6.0
2931,KRAKÓW-OBSERWATORIUM,2022,1,10,-3.7,0.0,89.8,2.0,6.0
2932,KRAKÓW-OBSERWATORIUM,2022,1,11,-3.1,0.0,79.0,1.7,6.7
2933,KRAKÓW-OBSERWATORIUM,2022,1,12,-4.3,0.1,76.8,1.7,7.7
2934,KRAKÓW-OBSERWATORIUM,2022,1,13,0.6,0.0,84.0,4.3,8.0
2935,KRAKÓW-OBSERWATORIUM,2022,1,14,3.5,0.4,81.5,5.0,8.0
2936,KRAKÓW-OBSERWATORIUM,2022,1,15,1.0,0.0,75.5,3.7,2.3
2937,KRAKÓW-OBSERWATORIUM,2022,1,16,-0.4,0.2,78.5,1.3,7.0
2938,KRAKÓW-OBSERWATORIUM,2022,1,17,1.4,5.2,81.5,5.3,5.7
2939,KRAKÓW-OBSERWATORIUM,2022,1,18,-0.2,0.0,80.8,2.7,7.3
2940,KRAKÓW-OBSERWATORIUM,2022,1,19,0.0,0.0,75.5,2.0,6.0
2941,KRAKÓW-OBSERWATORIUM,2022,1,20,1.0,1.1,75.5,5.0,6.3
2942,KRAKÓW-OBSERWATORIUM,2022,1,21,-2.1,3.5,79.5,4.0,7.7
2943,KRAKÓW-OBSERWATORIUM,2022,1,22,-3.2,0.0,85.8,2.7,6.0
2944,KRAKÓW-OBSERWATORIUM,2022,1,23,-1.5,0.0,76.3,2.0,7.7
2945,KRAKÓW-OBSERWATORIUM,2022,1,24,-4.9,0.0,77.0,1.0,3.7
2946,KRAKÓW-OBSERWATORIUM,2022,1,25,0.4,0.6,89.0,2.3,8.0
2947,KRAKÓW-OBSERWATORIUM,2022,1,26,1.5,1.2,93.3,3.0,8.0
2948,KRAKÓW-OBSERWATORIUM,2022,1,27,1.4,1.2,85.5,4.3,7.7
2949,KRAKÓW-OBSERWATORIUM,2022,1,28,2.2,4.6,90.3,4.7,7.7
2950,KRAKÓW-OBSERWATORIUM,2022,1,29,0.4,0.9,79.0,2.0,5.7
2951,KRAKÓW-OBSERWATORIUM,2022,1,30,4.2,1.6,68.5,6.7,7.7
2952,KRAKÓW-OBSERWATORIUM,2022,1,31,2.4,0.7,64.8,2.3,6.0
2953,KRAKÓW-OBSERWATORIUM,2022,2,1,0.7,6.6,79.8,2.3,6.7
2954,KRAKÓW-OBSERWATORIUM,2022,2,2,2.3,5.6,89.5,2.7,7.0
2955,KRAKÓW-OBSERWATORIUM,2022,2,3,1.4,0.9,80.5,2.0,6.0
2956,KRAKÓW-OBSERWATORIUM,2022,2,4,3.3,0.2,83.0,0.7,6.7
2957,KRAKÓW-OBSERWATORIUM,2022,2,5,3.4,0.7,73.0,4.3,5.0
2958,KRAKÓW-OBSERWATORIUM,2022,2,6,3.5,1.9,74.5,3.3,8.0
2959,KRAKÓW-OBSERWATORIUM,2022,2,7,3.7,2.2,84.8,3.7,7.7
2960,KRAKÓW-OBSERWATORIUM,2022,2,8,3.5,3.2,77.8,4.7,7.3
2961,KRAKÓW-OBSERWATORIUM,2022,2,9,6.4,0.0,88.3,2.7,8.0
2962,KRAKÓW-OBSERWATORIUM,2022,2,10,7.3,0.2,71.0,1.3,7.3
2963,KRAKÓW-OBSERWATORIUM,2022,2,11,5.1,1.0,74.0,2.3,8.0
2964,KRAKÓW-OBSERWATORIUM,2022,2,12,1.2,0.0,65.3,1.7,1.7
2965,KRAKÓW-OBSERWATORIUM,2022,2,13,-0.2,0.0,67.5,0.7,1.7
2966,KRAKÓW-OBSERWATORIUM,2022,2,14,2.1,0.0,60.8,1.0,0.0
2967,KRAKÓW-OBSERWATORIUM,2022,2,15,3.0,0.2,75.5,1.0,3.3
2968,KRAKÓW-OBSERWATORIUM,2022,2,16,6.6,0.8,65.8,2.0,6.3
2969,KRAKÓW-OBSERWATORIUM,2022,2,17,8.5,7.6,62.8,6.0,7.7
2970,KRAKÓW-OBSERWATORIUM,2022,2,18,6.5,0.1,58.0,3.7,4.3
2971,KRAKÓW-OBSERWATORIUM,2022,2,19,8.5,0.0,36.5,5.3,3.0
2972,KRAKÓW-OBSERWATORIUM,2022,2,20,4.3,0.6,56.8,3.3,7.0
2973,KRAKÓW-OBSERWATORIUM,2022,2,21,7.1,0.7,65.3,3.0,5.7
2974,KRAKÓW-OBSERWATORIUM,2022,2,22,4.1,0.6,66.5,4.0,4.0
2975,KRAKÓW-OBSERWATORIUM,2022,2,23,4.8,1.4,77.3,3.7,4.7
2976,KRAKÓW-OBSERWATORIUM,2022,2,24,4.3,0.0,62.5,1.7,1.7
2977,KRAKÓW-OBSERWATORIUM,2022,2,25,4.9,0.6,63.0,2.0,6.0
2978,KRAKÓW-OBSERWATORIUM,2022,2,26,1.0,0.0,80.8,1.3,5.7
2979,KRAKÓW-OBSERWATORIUM,2022,2,27,1.5,0.0,72.3,2.3,4.0
2980,KRAKÓW-OBSERWATORIUM,2022,2,28,0.0,0.0,69.3,2.7,5.3
2981,KRAKÓW-OBSERWATORIUM,2022,3,1,-1.0,0.0,67.5,1.0,1.3
2982,KRAKÓW-OBSERWATORIUM,2022,3,2,-0.4,0.0,67.5,1.0,2.0
2983,KRAKÓW-OBSERWATORIUM,2022,3,3,1.1,0.0,58.3,1.3,3.7
2984,KRAKÓW-OBSERWATORIUM,2022,3,4,1.0,1.4,75.5,2.0,8.0
2985,KRAKÓW-OBSERWATORIUM,2022,3,5,1.0,0.0,69.5,2.0,7.0
2986,KRAKÓW-OBSERWATORIUM,2022,3,6,0.3,0.0,59.0,1.7,8.0
2987,KRAKÓW-OBSERWATORIUM,2022,3,7,0.5,0.0,54.8,1.7,7.3
2988,KRAKÓW-OBSERWATORIUM,2022,3,8,1.9,0.0,68.0,2.0,6.3
2989,KRAKÓW-OBSERWATORIUM,2022,3,9,4.0,0.1,65.3,2.3,8.0
2990,KRAKÓW-OBSERWATORIUM,2022,3,10,0.0,0.0,59.0,2.7,1.7
2991,KRAKÓW-OBSERWATORIUM,2022,3,11,-2.1,0.0,49.3,2.7,0.0
2992,KRAKÓW-OBSERWATORIUM,2022,3,12,-0.7,0.0,53.0,1.7,2.3
2993,KRAKÓW-OBSERWATORIUM,2022,3,13,2.1,0.0,49.0,1.7,2.3
2994,KRAKÓW-OBSERWATORIUM,2022,3,14,4.2,0.0,55.5,1.3,0.0
2995,KRAKÓW-OBSERWATORIUM,2022,3,15,6.6,0.0,51.0,1.0,4.7
2996,KRAKÓW-OBSERWATORIUM,2022,3,16,8.2,0.0,52.0,1.3,3.7
2997,KRAKÓW-OBSERWATORIUM,2022,3,17,4.2,0.0,57.5,3.3,2.3
2998,KRAKÓW-OBSERWATORIUM,2022,3,18,3.5,0.0,44.0,2.3,2.3
2999,KRAKÓW-OBSERWATORIUM,2022,3,19,2.1,0.0,39.5,3.0,0.0
3000,KRAKÓW-OBSERWATORIUM,2022,3,20,3.1,0.0,41.5,2.3,0.7
3001,KRAKÓW-OBSERWATORIUM,2022,3,21,4.1,0.0,53.3,2.0,0.0
3002,KRAKÓW-OBSERWATORIUM,2022,3,22,7.5,0.0,53.3,1.7,0.0
3003,KRAKÓW-OBSERWATORIUM,2022,3,23,8.5,0.0,54.0,0.7,0.0
3004,KRAKÓW-OBSERWATORIUM,2022,3,24,7.5,0.0,55.5,2.0,0.0
3005,KRAKÓW-OBSERWATORIUM,2022,3,25,7.8,0.0,60.0,1.3,0.7
3006,KRAKÓW-OBSERWATORIUM,2022,3,26,9.6,0.0,59.0,4.3,4.7
3007,KRAKÓW-OBSERWATORIUM,2022,3,27,5.8,0.0,52.3,1.0,2.3
3008,KRAKÓW-OBSERWATORIUM,2022,3,28,8.9,0.1,51.5,2.0,1.7
3009,KRAKÓW-OBSERWATORIUM,2022,3,29,10.8,0.5,67.3,2.7,7.7
3010,KRAKÓW-OBSERWATORIUM,2022,3,30,8.7,5.9,73.0,1.3,7.3
3011,KRAKÓW-OBSERWATORIUM,2022,3,31,3.8,10.8,96.5,3.0,8.0
3012,KRAKÓW-OBSERWATORIUM,2022,4,1,0.9,7.0,95.3,2.7,8.0
3013,KRAKÓW-OBSERWATORIUM,2022,4,2,0.2,3.0,91.8,2.3,8.0
3014,KRAKÓW-OBSERWATORIUM,2022,4,3,0.2,0.0,73.5,3.3,6.0
3015,KRAKÓW-OBSERWATORIUM,2022,4,4,2.9,0.9,61.5,2.7,3.7
3016,KRAKÓW-OBSERWATORIUM,2022,4,5,5.6,1.9,84.0,2.7,7.7
3017,KRAKÓW-OBSERWATORIUM,2022,4,6,11.3,0.0,66.3,2.7,6.3
3018,KRAKÓW-OBSERWATORIUM,2022,4,7,12.7,1.1,67.5,2.7,6.7
3019,KRAKÓW-OBSERWATORIUM,2022,4,8,10.1,6.0,56.8,4.3,5.0
3020,KRAKÓW-OBSERWATORIUM,2022,4,9,6.1,1.6,85.8,2.0,6.7
3021,KRAKÓW-OBSERWATORIUM,2022,4,10,4.6,0.0,75.5,3.0,4.7
3022,KRAKÓW-OBSERWATORIUM,2022,4,11,5.1,0.5,71.5,2.3,6.0
3023,KRAKÓW-OBSERWATORIUM,2022,4,12,7.9,0.0,60.0,1.3,2.3
3024,KRAKÓW-OBSERWATORIUM,2022,4,13,8.7,0.0,51.5,2.0,3.0
3025,KRAKÓW-OBSERWATORIUM,2022,4,14,12.9,0.1,49.5,1.3,2.3
3026,KRAKÓW-OBSERWATORIUM,2022,4,15,12.1,6.5,85.8,1.7,8.0
3027,KRAKÓW-OBSERWATORIUM,2022,4,16,7.0,2.5,77.0,2.3,7.3
3028,KRAKÓW-OBSERWATORIUM,2022,4,17,6.2,0.0,58.8,2.0,5.3
3029,KRAKÓW-OBSERWATORIUM,2022,4,18,5.7,0.0,61.5,1.7,6.0
3030,KRAKÓW-OBSERWATORIUM,2022,4,19,6.6,0.0,65.0,2.0,3.3
3031,KRAKÓW-OBSERWATORIUM,2022,4,20,4.7,0.0,78.0,2.7,8.0
3032,KRAKÓW-OBSERWATORIUM,2022,4,21,8.0,0.3,76.5,1.7,7.7
3033,KRAKÓW-OBSERWATORIUM,2022,4,22,8.8,0.0,84.3,3.0,7.7
3034,KRAKÓW-OBSERWATORIUM,2022,4,23,9.2,1.0,67.5,1.0,3.7
3035,KRAKÓW-OBSERWATORIUM,2022,4,24,9.8,3.3,87.8,2.3,7.0
3036,KRAKÓW-OBSERWATORIUM,2022,4,25,10.5,4.8,82.8,1.3,7.3
3037,KRAKÓW-OBSERWATORIUM,2022,4,26,9.1,0.0,83.5,2.0,7.7
3038,KRAKÓW-OBSERWATORIUM,2022,4,27,8.8,0.0,80.8,1.0,7.0
3039,KRAKÓW-OBSERWATORIUM,2022,4,28,11.7,0.0,63.8,1.3,2.7
3040,KRAKÓW-OBSERWATORIUM,2022,4,29,11.1,0.0,62.0,1.3,2.7
3041,KRAKÓW-OBSERWATORIUM,2022,4,30,11.0,0.0,55.5,1.0,5.7
3042,KRAKÓW-OBSERWATORIUM,2022,5,1,13.1,0.0,51.3,1.0,5.0
3043,KRAKÓW-OBSERWATORIUM,2022,5,2,14.4,0.0,60.3,1.3,3.0
3044,KRAKÓW-OBSERWATORIUM,2022,5,3,14.4,0.0,61.0,1.3,4.3
3045,KRAKÓW-OBSERWATORIUM,2022,5,4,15.1,0.0,56.8,2.0,3.0
3046,KRAKÓW-OBSERWATORIUM,2022,5,5,15.2,2.8,59.8,1.3,5.0
3047,KRAKÓW-OBSERWATORIUM,2022,5,6,14.5,0.3,84.5,0.7,8.0
3048,KRAKÓW-OBSERWATORIUM,2022,5,7,15.5,0.0,65.5,1.3,7.7
3049,KRAKÓW-OBSERWATORIUM,2022,5,8,16.5,2.9,73.3,2.0,6.3
3050,KRAKÓW-OBSERWATORIUM,2022,5,9,16.0,0.0,64.5,1.3,2.7
3051,KRAKÓW-OBSERWATORIUM,2022,5,10,14.4,0.0,52.3,1.7,1.7
3052,KRAKÓW-OBSERWATORIUM,2022,5,11,18.2,0.0,50.3,2.0,4.7
3053,KRAKÓW-OBSERWATORIUM,2022,5,12,21.2,0.0,49.5,2.7,4.0
3054,KRAKÓW-OBSERWATORIUM,2022,5,13,17.6,0.3,62.0,1.7,4.7
3055,KRAKÓW-OBSERWATORIUM,2022,5,14,16.6,0.0,58.0,2.7,5.0
3056,KRAKÓW-OBSERWATORIUM,2022,5,15,16.8,0.0,54.0,2.0,2.7
3057,KRAKÓW-OBSERWATORIUM,2022,5,16,16.1,0.0,59.5,1.0,3.0
3058,KRAKÓW-OBSERWATORIUM,2022,5,17,16.5,0.0,58.3,2.3,5.7
3059,KRAKÓW-OBSERWATORIUM,2022,5,18,12.2,0.0,50.3,1.0,0.3
3060,KRAKÓW-OBSERWATORIUM,2022,5,19,16.0,0.0,48.0,1.3,2.7
3061,KRAKÓW-OBSERWATORIUM,2022,5,20,19.7,0.9,53.0,1.7,4.0
3062,KRAKÓW-OBSERWATORIUM,2022,5,21,19.7,0.5,71.3,3.3,6.0
3063,KRAKÓW-OBSERWATORIUM,2022,5,22,14.9,0.0,66.5,2.7,6.3
3064,KRAKÓW-OBSERWATORIUM,2022,5,23,13.7,0.0,68.5,1.3,5.0
3065,KRAKÓW-OBSERWATORIUM,2022,5,24,15.4,0.6,79.8,0.7,7.7
3066,KRAKÓW-OBSERWATORIUM,2022,5,25,15.2,3.5,96.8,1.7,8.0
3067,KRAKÓW-OBSERWATORIUM,2022,5,26,16.2,0.0,64.0,3.3,5.3
3068,KRAKÓW-OBSERWATORIUM,2022,5,27,15.3,5.7,68.3,2.7,7.3
3069,KRAKÓW-OBSERWATORIUM,2022,5,28,12.8,0.4,66.0,3.0,4.7
3070,KRAKÓW-OBSERWATORIUM,2022,5,29,13.0,0.0,55.3,1.3,5.0
3071,KRAKÓW-OBSERWATORIUM,2022,5,30,14.2,0.0,68.3,1.7,5.7
3072,KRAKÓW-OBSERWATORIUM,2022,5,31,16.7,0.0,54.8,2.0,3.7
3073,KRAKÓW-OBSERWATORIUM,2022,6,1,18.4,1.3,62.0,1.3,5.3
3074,KRAKÓW-OBSERWATORIUM,2022,6,2,18.1,0.0,70.0,1.3,5.7
3075,KRAKÓW-OBSERWATORIUM,2022,6,3,18.4,1.0,51.8,2.3,2.3
3076,KRAKÓW-OBSERWATORIUM,2022,6,4,17.5,2.2,91.3,1.0,7.7
3077,KRAKÓW-OBSERWATORIUM,2022,6,5,19.7,0.0,67.5,2.0,1.7
3078,KRAKÓW-OBSERWATORIUM,2022,6,6,19.7,0.0,59.5,1.7,6.3
3079,KRAKÓW-OBSERWATORIUM,2022,6,7,21.0,9.9,71.8,1.7,5.3
3080,KRAKÓW-OBSERWATORIUM,2022,6,8,18.4,18.5,90.3,1.0,8.0
3081,KRAKÓW-OBSERWATORIUM,2022,6,9,19.0,3.2,89.3,1.3,5.7
3082,KRAKÓW-OBSERWATORIUM,2022,6,10,18.7,0.0,79.3,1.7,6.3
3083,KRAKÓW-OBSERWATORIUM,2022,6,11,19.5,0.0,63.0,1.7,1.7
3084,KRAKÓW-OBSERWATORIUM,2022,6,12,20.0,0.0,63.3,1.0,2.3
3085,KRAKÓW-OBSERWATORIUM,2022,6,13,18.3,9.7,68.8,1.3,6.0
3086,KRAKÓW-OBSERWATORIUM,2022,6,14,15.6,0.0,68.0,2.0,3.7
3087,KRAKÓW-OBSERWATORIUM,2022,6,15,17.3,0.0,56.3,1.3,2.7
3088,KRAKÓW-OBSERWATORIUM,2022,6,16,18.0,8.9,68.3,1.3,4.7
3089,KRAKÓW-OBSERWATORIUM,2022,6,17,18.5,0.0,73.5,1.7,5.0
3090,KRAKÓW-OBSERWATORIUM,2022,6,18,20.5,0.0,55.3,1.7,1.0
3091,KRAKÓW-OBSERWATORIUM,2022,6,19,24.7,0.0,48.5,1.3,0.7
3092,KRAKÓW-OBSERWATORIUM,2022,6,20,23.1,1.1,58.5,1.3,3.3
3093,KRAKÓW-OBSERWATORIUM,2022,6,21,16.8,0.0,62.8,3.0,5.3
3094,KRAKÓW-OBSERWATORIUM,2022,6,22,18.6,0.0,56.5,1.3,2.3
3095,KRAKÓW-OBSERWATORIUM,2022,6,23,20.0,0.0,51.8,1.7,2.0
3096,KRAKÓW-OBSERWATORIUM,2022,6,24,21.5,0.0,50.0,2.3,1.7
3097,KRAKÓW-OBSERWATORIUM,2022,6,25,23.4,0.0,52.5,1.3,5.3
3098,KRAKÓW-OBSERWATORIUM,2022,6,26,23.9,0.0,48.8,2.7,0.3
3099,KRAKÓW-OBSERWATORIUM,2022,6,27,25.6,0.0,51.3,1.7,1.3
3100,KRAKÓW-OBSERWATORIUM,2022,6,28,24.4,0.1,73.0,1.7,6.7
3101,KRAKÓW-OBSERWATORIUM,2022,6,29,25.1,0.0,69.5,1.7,5.7
3102,KRAKÓW-OBSERWATORIUM,2022,6,30,27.6,0.0,60.5,2.0,3.0
3103,KRAKÓW-OBSERWATORIUM,2022,7,1,28.2,0.2,52.5,2.0,3.7
3104,KRAKÓW-OBSERWATORIUM,2022,7,2,21.7,0.2,81.5,2.3,7.7
3105,KRAKÓW-OBSERWATORIUM,2022,7,3,22.0,0.0,65.0,1.3,3.0
3106,KRAKÓW-OBSERWATORIUM,2022,7,4,24.1,0.6,57.8,1.3,3.7
3107,KRAKÓW-OBSERWATORIUM,2022,7,5,21.3,23.3,89.3,1.0,8.0
3108,KRAKÓW-OBSERWATORIUM,2022,7,6,18.9,1.4,74.8,1.7,4.7
3109,KRAKÓW-OBSERWATORIUM,2022,7,7,17.7,0.0,68.5,1.3,5.7
3110,KRAKÓW-OBSERWATORIUM,2022,7,8,17.6,18.0,85.0,1.0,7.0
3111,KRAKÓW-OBSERWATORIUM,2022,7,9,18.3,0.0,65.0,1.7,7.0
3112,KRAKÓW-OBSERWATORIUM,2022,7,10,16.2,0.3,68.8,2.3,6.7
3113,KRAKÓW-OBSERWATORIUM,2022,7,11,15.0,4.0,83.5,2.7,7.0
3114,KRAKÓW-OBSERWATORIUM,2022,7,12,16.2,3.7,77.0,3.0,6.7
3115,KRAKÓW-OBSERWATORIUM,2022,7,13,20.9,0.0,56.8,2.7,4.3
3116,KRAKÓW-OBSERWATORIUM,2022,7,14,22.8,9.3,58.3,1.7,4.7
3117,KRAKÓW-OBSERWATORIUM,2022,7,15,18.8,0.0,62.0,2.0,2.3
3118,KRAKÓW-OBSERWATORIUM,2022,7,16,15.9,0.7,66.5,2.3,6.0
3119,KRAKÓW-OBSERWATORIUM,2022,7,17,17.2,0.0,60.0,2.0,2.7
3120,KRAKÓW-OBSERWATORIUM,2022,7,18,18.9,0.0,57.8,1.3,3.0
3121,KRAKÓW-OBSERWATORIUM,2022,7,19,22.3,0.0,54.0,1.3,2.3
3122,KRAKÓW-OBSERWATORIUM,2022,7,20,24.5,0.0,51.8,1.3,0.7
3123,KRAKÓW-OBSERWATORIUM,2022,7,21,24.4,0.0,56.8,2.0,0.7
3124,KRAKÓW-OBSERWATORIUM,2022,7,22,25.8,0.0,58.8,1.7,5.0
3125,KRAKÓW-OBSERWATORIUM,2022,7,23,24.5,26.8,68.3,1.3,3.7
3126,KRAKÓW-OBSERWATORIUM,2022,7,24,22.1,0.0,65.5,2.0,2.0
3127,KRAKÓW-OBSERWATORIUM,2022,7,25,21.3,0.0,60.5,1.3,2.0
3128,KRAKÓW-OBSERWATORIUM,2022,7,26,20.2,13.0,80.0,1.3,7.3
3129,KRAKÓW-OBSERWATORIUM,2022,7,27,19.0,0.0,77.3,1.3,5.0
3130,KRAKÓW-OBSERWATORIUM,2022,7,28,20.1,0.0,64.5,1.0,4.7
3131,KRAKÓW-OBSERWATORIUM,2022,7,29,20.2,3.4,70.5,2.7,5.0
3132,KRAKÓW-OBSERWATORIUM,2022,7,30,19.9,9.6,90.5,2.0,7.7
3133,KRAKÓW-OBSERWATORIUM,2022,7,31,16.7,6.4,98.3,2.7,8.0
3134,KRAKÓW-OBSERWATORIUM,2022,8,1,19.6,0.0,78.5,1.3,5.7
3135,KRAKÓW-OBSERWATORIUM,2022,8,2,21.7,0.0,79.8,1.3,5.0
3136,KRAKÓW-OBSERWATORIUM,2022,8,3,21.6,0.0,72.3,1.3,1.7
3137,KRAKÓW-OBSERWATORIUM,2022,8,4,22.1,0.0,72.0,1.3,2.7
3138,KRAKÓW-OBSERWATORIUM,2022,8,5,23.7,0.0,63.8,1.3,0.3
3139,KRAKÓW-OBSERWATORIUM,2022,8,6,21.3,0.4,86.3,1.7,7.3
3140,KRAKÓW-OBSERWATORIUM,2022,8,7,18.4,0.0,74.3,1.7,5.7
3141,KRAKÓW-OBSERWATORIUM,2022,8,8,18.2,0.2,64.3,1.3,6.7
3142,KRAKÓW-OBSERWATORIUM,2022,8,9,20.3,0.0,60.0,2.0,2.7
3143,KRAKÓW-OBSERWATORIUM,2022,8,10,19.2,0.0,60.0,1.7,1.7
3144,KRAKÓW-OBSERWATORIUM,2022,8,11,18.5,3.4,68.5,1.3,5.0
3145,KRAKÓW-OBSERWATORIUM,2022,8,12,18.8,0.0,76.3,2.3,4.7
3146,KRAKÓW-OBSERWATORIUM,2022,8,13,19.7,23.1,90.3,1.7,7.7
3147,KRAKÓW-OBSERWATORIUM,2022,8,14,21.5,0.0,84.8,1.0,6.0
3148,KRAKÓW-OBSERWATORIUM,2022,8,15,22.0,0.0,80.5,1.3,6.0
3149,KRAKÓW-OBSERWATORIUM,2022,8,16,22.2,0.0,76.8,1.3,3.7
3150,KRAKÓW-OBSERWATORIUM,2022,8,17,23.6,0.0,74.8,1.7,1.7
3151,KRAKÓW-OBSERWATORIUM,2022,8,18,23.5,0.0,76.0,2.0,2.0
3152,KRAKÓW-OBSERWATORIUM,2022,8,19,25.6,0.0,65.0,2.3,3.3
3153,KRAKÓW-OBSERWATORIUM,2022,8,20,23.3,0.0,75.8,1.3,6.3
3154,KRAKÓW-OBSERWATORIUM,2022,8,21,19.8,26.2,90.0,2.0,7.7
3155,KRAKÓW-OBSERWATORIUM,2022,8,22,19.2,23.8,95.0,1.0,6.7
3156,KRAKÓW-OBSERWATORIUM,2022,8,23,20.9,0.0,86.3,1.7,6.7
3157,KRAKÓW-OBSERWATORIUM,2022,8,24,21.6,7.9,87.8,0.7,7.0
3158,KRAKÓW-OBSERWATORIUM,2022,8,25,22.4,0.0,80.0,1.3,2.0
3159,KRAKÓW-OBSERWATORIUM,2022,8,26,21.9,0.0,63.8,2.0,0.7
3160,KRAKÓW-OBSERWATORIUM,2022,8,27,21.7,7.7,69.5,1.3,4.0
3161,KRAKÓW-OBSERWATORIUM,2022,8,28,20.6,2.7,88.8,0.7,7.0
3162,KRAKÓW-OBSERWATORIUM,2022,8,29,20.0,0.0,80.3,2.0,4.7
3163,KRAKÓW-OBSERWATORIUM,2022,8,30,17.6,0.0,78.5,1.3,4.0
3164,KRAKÓW-OBSERWATORIUM,2022,8,31,16.5,0.0,75.8,2.0,5.0
3165,KRAKÓW-OBSERWATORIUM,2022,9,1,15.6,0.0,65.5,2.0,4.3
3166,KRAKÓW-OBSERWATORIUM,2022,9,2,14.8,0.0,63.3,1.7,4.7
3167,KRAKÓW-OBSERWATORIUM,2022,9,3,14.2,0.0,75.8,2.3,5.7
3168,KRAKÓW-OBSERWATORIUM,2022,9,4,14.8,0.1,82.8,1.3,6.7
3169,KRAKÓW-OBSERWATORIUM,2022,9,5,16.0,0.0,72.5,1.3,2.3
3170,KRAKÓW-OBSERWATORIUM,2022,9,6,15.3,0.0,54.5,2.7,4.3
3171,KRAKÓW-OBSERWATORIUM,2022,9,7,15.5,0.0,60.3,1.7,2.3
3172,KRAKÓW-OBSERWATORIUM,2022,9,8,18.0,5.8,74.8,1.3,5.0
3173,KRAKÓW-OBSERWATORIUM,2022,9,9,19.0,0.7,81.8,1.3,6.3
3174,KRAKÓW-OBSERWATORIUM,2022,9,10,15.1,18.2,98.0,1.0,7.3
3175,KRAKÓW-OBSERWATORIUM,2022,9,11,14.7,3.2,94.5,2.0,7.7
3176,KRAKÓW-OBSERWATORIUM,2022,9,12,13.9,0.0,72.3,2.3,4.3
3177,KRAKÓW-OBSERWATORIUM,2022,9,13,14.4,0.0,80.8,1.3,4.3
3178,KRAKÓW-OBSERWATORIUM,2022,9,14,16.2,1.7,87.3,1.0,7.3
3179,KRAKÓW-OBSERWATORIUM,2022,9,15,16.7,4.8,94.0,1.0,7.3
3180,KRAKÓW-OBSERWATORIUM,2022,9,16,14.0,0.1,84.8,1.7,6.3
3181,KRAKÓW-OBSERWATORIUM,2022,9,17,11.5,6.5,85.0,1.0,7.0
3182,KRAKÓW-OBSERWATORIUM,2022,9,18,9.8,5.5,94.0,2.7,5.7
3183,KRAKÓW-OBSERWATORIUM,2022,9,19,9.0,3.1,90.0,2.0,7.3
3184,KRAKÓW-OBSERWATORIUM,2022,9,20,11.1,1.4,88.0,2.0,6.3
3185,KRAKÓW-OBSERWATORIUM,2022,9,21,10.8,3.5,90.3,1.7,7.3
3186,KRAKÓW-OBSERWATORIUM,2022,9,22,9.9,3.3,92.5,1.7,7.0
3187,KRAKÓW-OBSERWATORIUM,2022,9,23,10.6,0.0,86.0,0.3,5.0
3188,KRAKÓW-OBSERWATORIUM,2022,9,24,9.4,0.0,84.3,0.3,6.3
3189,KRAKÓW-OBSERWATORIUM,2022,9,25,10.2,0.2,89.8,0.7,7.0
